id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender
2000309,2024-08-15 06:44:00,en,Learning about derivatives and integrals,174,0,458,44,neutral,male
2000310,2023-04-30 15:46:00,en,This math homework is giving me a headache,392,45,686,7,negative,male
2000311,2023-06-11 14:54:00,en,Reviewing geometry notes,117,27,520,41,neutral,other
2000312,2022-11-25 06:56:00,en,Why is trigonometry so hard?,29,58,591,17,negative,male
2000313,2022-08-03 02:31:00,en,Feeling confident for my math exam,243,90,836,49,positive,other
2000314,2024-05-08 20:32:00,en,This math homework is giving me a headache,347,18,868,15,negative,female
2000315,2022-11-02 05:07:00,en,Scored 100% on my algebra test!,467,34,614,16,positive,male
2000316,2022-01-18 02:13:00,en,Panic sets in every time I open my math textbook,403,23,506,30,negative,female
2000317,2024-08-28 21:18:00,en,This math homework is giving me a headache,328,80,953,16,negative,other
2000318,2021-05-23 04:04:00,en,Feeling stressed before my algebra exam,49,97,291,40,negative,male
2000319,2022-10-13 22:28:00,en,Enjoying solving complex equations,168,43,901,10,positive,female
2000320,2023-04-06 01:53:00,en,Studying math for tomorrow's class,154,36,523,34,neutral,male
2000321,2021-01-24 07:30:00,en,Why is trigonometry so hard?,29,25,179,39,negative,male
2000322,2022-12-16 19:24:00,en,Why is trigonometry so hard?,390,96,106,35,negative,other
2000323,2021-02-14 09:06:00,en,Math puzzles are the best brain exercise,237,0,589,34,positive,male
2000324,2023-07-13 18:34:00,en,Math anxiety is ruining my grades,145,23,652,23,negative,other
2000325,2023-08-31 22:46:00,en,Reviewing geometry notes,430,43,907,8,neutral,female
2000326,2021-06-03 06:46:00,en,I can't handle these equations anymore,338,73,429,7,negative,female
2000327,2022-03-23 20:06:00,en,Learning about derivatives and integrals,176,95,637,1,neutral,female
2000328,2023-07-13 18:13:00,en,Finally understood calculus and feeling great!,476,73,969,20,positive,female
2000329,2022-01-07 09:05:00,en,Proud of my progress in math class,290,75,502,19,positive,other
2000330,2022-01-08 02:16:00,en,Math is challenging but I love it,378,77,133,42,positive,male
2000331,2022-02-16 23:45:00,en,Scored 100% on my algebra test!,63,43,994,1,positive,male
2000332,2021-11-28 09:59:00,en,Feeling stressed before my algebra exam,331,38,401,5,negative,female
2000333,2021-08-18 11:10:00,en,My brain freezes when I see math problems,414,92,967,29,negative,other
2000334,2023-08-10 01:11:00,en,Completely lost in statistics class,470,43,925,19,negative,female
2000335,2022-03-10 16:43:00,en,Going over my statistics assignment,392,48,608,12,neutral,female
2000336,2024-06-08 03:27:00,en,Solved 5 problems in my math workbook,484,25,251,40,neutral,male
2000337,2024-07-31 11:33:00,en,I can't handle these equations anymore,307,44,983,48,negative,male
2000338,2024-12-11 22:12:00,en,Practicing some math exercises,37,91,913,45,neutral,other
2000339,2023-05-13 13:13:00,en,Completely lost in statistics class,359,61,755,44,negative,female
2000340,2023-01-09 19:24:00,en,My brain freezes when I see math problems,46,62,944,35,negative,other
2000341,2024-02-05 21:02:00,en,I can't handle these equations anymore,70,13,595,44,negative,other
2000342,2023-11-28 10:46:00,en,Why is trigonometry so hard?,346,66,837,28,negative,other
2000343,2022-07-26 05:50:00,en,Panic sets in every time I open my math textbook,95,52,783,28,negative,male
2000344,2024-01-13 14:17:00,en,Math anxiety is ruining my grades,315,25,7,0,negative,female
2000345,2021-08-30 16:42:00,en,Why is trigonometry so hard?,444,91,864,41,negative,other
2000346,2023-03-02 22:59:00,en,"Failed my math test again, so frustrated",441,59,737,36,negative,other
2000347,2022-04-18 02:29:00,en,Practicing some math exercises,336,60,666,31,neutral,male
2000348,2023-08-14 07:20:00,en,Why is trigonometry so hard?,201,57,682,22,negative,male
2000349,2021-10-19 08:57:00,en,Feeling confident for my math exam,404,89,343,9,positive,female
2000350,2024-12-10 00:06:00,en,Practicing some math exercises,3,65,103,41,neutral,other
2000351,2023-04-25 21:34:00,en,I hate calculus so much,293,86,446,15,negative,male
2000352,2023-12-29 06:10:00,en,Enjoying solving complex equations,70,23,395,32,positive,male
2000353,2022-11-14 22:03:00,en,I can't handle these equations anymore,170,65,592,38,negative,female
2000354,2021-07-28 06:56:00,en,Math puzzles are the best brain exercise,153,94,286,27,positive,male
2000355,2021-04-05 10:00:00,en,Completely lost in statistics class,223,24,579,8,negative,male
2000356,2023-08-09 08:16:00,en,Completely lost in statistics class,167,39,991,42,negative,female
2000357,2024-12-02 08:14:00,en,Completely lost in statistics class,81,58,377,14,negative,other
2000358,2023-03-30 20:24:00,en,Math anxiety is ruining my grades,266,12,326,5,negative,other
2000359,2021-09-13 03:45:00,en,Feeling stressed before my algebra exam,407,94,749,45,negative,male
2000360,2021-12-23 12:49:00,en,Attending a calculus lecture this afternoon,500,26,231,19,neutral,other
2000361,2023-09-11 12:20:00,en,Feeling confident for my math exam,410,26,787,25,positive,other
2000362,2023-06-30 20:01:00,en,Attending a calculus lecture this afternoon,84,99,921,11,neutral,female
2000363,2022-12-02 10:31:00,en,"Failed my math test again, so frustrated",61,51,390,6,negative,female
2000364,2023-10-03 06:13:00,en,I can't handle these equations anymore,66,9,975,33,negative,male
2000365,2021-12-20 23:52:00,en,Solved 5 problems in my math workbook,350,92,671,9,neutral,female
2000366,2021-05-10 22:33:00,en,This math homework is giving me a headache,442,80,769,8,negative,other
2000367,2024-11-06 16:40:00,en,Panic sets in every time I open my math textbook,461,65,115,49,negative,female
2000368,2023-11-25 14:30:00,en,Why is trigonometry so hard?,185,9,247,38,negative,male
2000369,2024-09-03 11:41:00,en,Learning math makes me feel accomplished,257,10,355,26,positive,female
2000370,2022-01-22 21:48:00,en,I hate calculus so much,27,51,807,23,negative,female
2000371,2022-06-18 04:37:00,en,Why is trigonometry so hard?,320,68,466,0,negative,male
2000372,2022-09-17 17:51:00,en,Studying math for tomorrow's class,279,0,828,22,neutral,male
2000373,2021-02-15 11:15:00,en,Math puzzles are the best brain exercise,102,94,231,6,positive,female
2000374,2021-07-11 22:01:00,en,Statistics can actually be fun,456,88,249,12,positive,female
2000375,2023-12-02 22:38:00,en,Completely lost in statistics class,154,10,999,32,negative,other
2000376,2023-05-09 13:46:00,en,I can't handle these equations anymore,165,66,976,31,negative,male
2000377,2021-07-16 19:07:00,en,Math anxiety is ruining my grades,395,21,710,47,negative,other
2000378,2022-01-19 07:17:00,en,Proud of my progress in math class,495,44,437,49,positive,female
2000379,2022-01-17 06:35:00,en,Learning about derivatives and integrals,95,9,907,9,neutral,male
2000380,2024-05-10 02:58:00,en,Practicing some math exercises,407,0,735,30,neutral,female
2000381,2023-04-07 06:46:00,en,Proud of my progress in math class,166,36,514,28,positive,male
2000382,2022-05-28 04:11:00,en,Feeling stressed before my algebra exam,279,52,338,50,negative,female
2000383,2021-01-16 01:26:00,en,Completely lost in statistics class,463,85,955,16,negative,male
2000384,2024-12-27 10:17:00,en,Scored 100% on my algebra test!,423,82,209,26,positive,female
2000385,2024-05-19 21:00:00,en,Math anxiety is ruining my grades,380,24,106,20,negative,other
2000386,2021-12-28 02:01:00,en,Learning about derivatives and integrals,310,90,405,39,neutral,male
2000387,2022-12-20 09:13:00,en,Math anxiety is ruining my grades,114,18,520,28,negative,female
2000388,2024-02-14 10:42:00,en,"Failed my math test again, so frustrated",409,13,338,5,negative,male
2000389,2021-01-10 13:34:00,en,Math anxiety is ruining my grades,335,29,895,6,negative,other
2000390,2022-12-14 08:06:00,en,Proud of my progress in math class,470,85,694,24,positive,female
2000391,2022-01-21 12:40:00,en,This math homework is giving me a headache,457,48,106,44,negative,female
2000392,2021-12-02 09:40:00,en,"Failed my math test again, so frustrated",264,62,538,40,negative,other
2000393,2023-12-01 14:52:00,en,I hate calculus so much,325,41,282,31,negative,male
2000394,2021-04-22 09:40:00,en,Math puzzles are the best brain exercise,417,97,377,7,positive,female
2000395,2021-03-14 06:18:00,en,Panic sets in every time I open my math textbook,15,18,68,41,negative,male
2000396,2021-03-03 15:52:00,en,Why is trigonometry so hard?,187,61,61,8,negative,other
2000397,2024-12-05 16:14:00,en,This math homework is giving me a headache,448,66,665,47,negative,male
2000398,2021-12-01 21:14:00,en,Had a great study session with friends for math,204,2,543,46,positive,other
2000399,2024-10-12 15:48:00,en,Math club meets today,44,0,468,45,neutral,female
2000400,2024-05-11 05:20:00,en,Solved 5 problems in my math workbook,214,86,788,26,neutral,other
2000401,2022-01-09 08:24:00,en,Learning about derivatives and integrals,264,7,216,17,neutral,female
2000402,2023-01-12 03:57:00,en,Learning about derivatives and integrals,365,41,858,49,neutral,other
2000403,2021-05-29 18:48:00,en,Proud of my progress in math class,422,99,315,16,positive,male
2000404,2023-08-01 17:04:00,en,Had a great study session with friends for math,268,50,152,4,positive,female
2000405,2023-12-05 11:26:00,en,Statistics can actually be fun,411,67,592,20,positive,male
2000406,2022-12-08 20:21:00,en,Why is trigonometry so hard?,346,100,799,31,negative,female
2000407,2024-06-03 05:08:00,en,Panic sets in every time I open my math textbook,178,59,191,3,negative,other
2000408,2021-04-17 16:23:00,en,"Failed my math test again, so frustrated",70,98,736,21,negative,female
2000409,2021-10-12 10:36:00,en,Learning about derivatives and integrals,180,91,577,46,neutral,other
2000410,2023-07-17 15:38:00,en,I hate calculus so much,189,41,214,41,negative,female
2000411,2021-08-29 04:54:00,en,Learning about derivatives and integrals,14,75,826,49,neutral,male
2000412,2024-04-24 22:32:00,en,Statistics can actually be fun,108,97,509,46,positive,other
2000413,2023-05-08 03:40:00,en,Studying math for tomorrow's class,231,12,753,40,neutral,male
2000414,2023-10-20 14:29:00,en,Enjoying solving complex equations,446,23,138,42,positive,male
2000415,2023-07-02 19:30:00,en,Learning about derivatives and integrals,459,12,733,43,neutral,male
2000416,2022-11-26 20:06:00,en,This math homework is giving me a headache,257,28,741,44,negative,male
2000417,2022-10-30 20:30:00,en,Feeling stressed before my algebra exam,480,3,408,6,negative,other
2000418,2024-03-10 13:04:00,en,Reviewing geometry notes,5,56,680,42,neutral,female
2000419,2023-12-18 11:54:00,en,Completely lost in statistics class,226,51,425,10,negative,other
2000420,2022-05-11 18:35:00,en,Why is trigonometry so hard?,65,72,503,36,negative,male
2000421,2024-10-22 02:20:00,en,Solved 5 problems in my math workbook,485,22,850,39,neutral,female
2000422,2021-01-06 12:31:00,en,Learning math makes me feel accomplished,353,54,202,27,positive,female
2000423,2023-02-04 06:10:00,en,Why is trigonometry so hard?,172,93,56,7,negative,male
2000424,2024-02-04 00:40:00,en,Reviewing geometry notes,421,4,891,42,neutral,other
2000425,2024-02-19 11:26:00,en,Why is trigonometry so hard?,167,28,32,33,negative,other
2000426,2024-12-19 23:49:00,en,Proud of my progress in math class,4,63,147,9,positive,female
2000427,2021-12-19 00:19:00,en,This math homework is giving me a headache,236,83,780,3,negative,other
2000428,2023-07-22 16:04:00,en,"Failed my math test again, so frustrated",149,13,546,31,negative,other
2000429,2021-02-19 17:06:00,en,Studying math for tomorrow's class,453,53,277,30,neutral,male
2000430,2021-05-27 05:29:00,en,I can't handle these equations anymore,190,79,635,22,negative,female
2000431,2022-01-04 16:39:00,en,My brain freezes when I see math problems,235,100,30,43,negative,other
2000432,2022-09-30 20:16:00,en,"Failed my math test again, so frustrated",288,97,445,31,negative,male
2000433,2021-07-10 14:40:00,en,Panic sets in every time I open my math textbook,427,19,787,29,negative,male
2000434,2024-01-26 08:00:00,en,Learning about derivatives and integrals,18,89,641,16,neutral,other
2000435,2022-08-08 00:21:00,en,Learning about derivatives and integrals,494,43,128,37,neutral,other
2000436,2023-11-09 16:52:00,en,Scored 100% on my algebra test!,316,5,68,24,positive,male
2000437,2021-07-24 17:54:00,en,Math anxiety is ruining my grades,132,3,411,42,negative,other
2000438,2024-11-19 15:09:00,en,Reviewing geometry notes,327,19,621,15,neutral,male
2000439,2022-01-17 14:40:00,en,"Failed my math test again, so frustrated",210,61,240,11,negative,female
2000440,2021-02-06 12:03:00,en,"Failed my math test again, so frustrated",203,44,226,37,negative,male
2000441,2024-11-11 14:34:00,en,Attending a calculus lecture this afternoon,326,61,685,14,neutral,other
2000442,2024-04-21 02:58:00,en,Finally understood calculus and feeling great!,217,9,615,47,positive,other
2000443,2022-04-16 13:20:00,en,Learning math makes me feel accomplished,29,32,779,39,positive,other
2000444,2021-05-28 07:22:00,en,Math club meets today,447,88,897,12,neutral,other
2000445,2024-02-17 12:25:00,en,I can't handle these equations anymore,85,78,494,4,negative,male
2000446,2024-02-25 14:26:00,en,Why is trigonometry so hard?,224,96,514,24,negative,other
2000447,2023-03-05 12:16:00,en,Why is trigonometry so hard?,103,18,521,12,negative,female
2000448,2021-09-23 10:26:00,en,I can't handle these equations anymore,432,33,520,19,negative,other
2000449,2023-12-01 20:04:00,en,Math anxiety is ruining my grades,461,38,439,48,negative,female
2000450,2023-12-12 15:39:00,en,Math anxiety is ruining my grades,174,49,3,18,negative,female
2000451,2021-02-17 21:22:00,en,Math anxiety is ruining my grades,25,93,228,21,negative,male
2000452,2024-06-19 01:42:00,en,Working on some algebra problems,226,55,908,13,neutral,male
2000453,2023-11-12 18:15:00,en,Going over my statistics assignment,123,17,610,22,neutral,male
2000454,2021-08-07 06:28:00,en,My brain freezes when I see math problems,22,49,924,40,negative,other
2000455,2023-03-22 16:26:00,en,Feeling stressed before my algebra exam,208,26,320,6,negative,female
2000456,2024-06-15 18:00:00,en,Feeling stressed before my algebra exam,365,23,705,20,negative,male
2000457,2022-10-11 04:48:00,en,Completely lost in statistics class,284,15,633,22,negative,other
2000458,2023-11-09 11:29:00,en,"Failed my math test again, so frustrated",386,7,336,0,negative,female
2000459,2022-09-06 19:33:00,en,Completely lost in statistics class,332,37,71,19,negative,male
2000460,2022-12-17 01:23:00,en,This math homework is giving me a headache,369,24,951,22,negative,male
2000461,2023-11-07 02:43:00,en,My brain freezes when I see math problems,495,39,359,16,negative,other
2000462,2021-09-16 20:31:00,en,This math homework is giving me a headache,254,49,377,24,negative,male
2000463,2021-09-18 05:57:00,en,Statistics can actually be fun,404,20,824,17,positive,other
2000464,2022-06-24 22:25:00,en,Feeling stressed before my algebra exam,26,81,513,17,negative,male
2000465,2024-07-01 04:38:00,en,Scored 100% on my algebra test!,433,52,834,36,positive,other
2000466,2024-07-25 08:44:00,en,Attending a calculus lecture this afternoon,78,30,6,6,neutral,female
2000467,2023-10-29 02:50:00,en,Completely lost in statistics class,166,41,14,10,negative,other
2000468,2023-11-18 08:34:00,en,Had a great study session with friends for math,186,90,478,3,positive,female
