id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender,clean_text,tokens,lemmas,processed_text
2000114,2024/5/9 19:16,en,Math anxiety is ruining my grades,376,92,401,6,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000115,2024/7/26 1:02,en,Statistics can actually be fun,465,81,87,42,positive,male,statistics can actually be fun,"['statistics', 'can', 'actually', 'be', 'fun']","['statist', 'can', 'actual', 'be', 'fun']",statist can actual be fun
2000116,2023/10/11 6:13,en,Solved 5 problems in my math workbook,280,62,186,34,neutral,male,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
2000117,2021/7/1 19:58,en,I can't handle these equations anymore,275,64,716,11,negative,female,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000118,2023/11/28 9:32,en,I hate calculus so much,490,73,669,49,negative,male,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
2000119,2022/6/15 14:29,en,Math club meets today,260,53,911,10,neutral,female,math club meets today,"['math', 'club', 'meets', 'today']","['math', 'club', 'meet', 'today']",math club meet today
2000120,2023/7/19 20:21,en,Completely lost in statistics class,187,15,420,20,negative,other,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000121,2023/10/18 19:20,en,Enjoying solving complex equations,315,47,384,4,positive,male,enjoying solving complex equations,"['enjoying', 'solving', 'complex', 'equations']","['enjoy', 'solv', 'complex', 'equat']",enjoy solv complex equat
2000122,2024/3/18 12:54,en,Studying math for tomorrow's class,112,50,483,1,neutral,other,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
2000123,2023/10/17 22:24,en,I can't handle these equations anymore,415,69,826,7,negative,male,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000124,2024/11/29 2:51,en,Math anxiety is ruining my grades,75,82,860,31,negative,male,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000125,2024/12/5 1:32,en,I hate calculus so much,146,29,0,49,negative,male,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
2000126,2023/8/31 5:43,en,"Failed my math test again, so frustrated",292,10,311,3,negative,other,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000127,2021/1/29 16:16,en,"Failed my math test again, so frustrated",68,59,908,43,negative,other,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000128,2024/10/31 13:48,en,Practicing some math exercises,13,13,981,6,neutral,male,practicing some math exercises,"['practicing', 'some', 'math', 'exercises']","['practic', 'some', 'math', 'exercis']",practic some math exercis
2000129,2024/10/15 6:36,en,Finally understood calculus and feeling great!,394,35,714,42,positive,female,finally understood calculus and feeling great!,"['finally', 'understood', 'calculus', 'and', 'feeling', 'great']","['final', 'understood', 'calculu', 'and', 'feel', 'great']",final understood calculu and feel great
2000130,2021/10/9 10:33,en,My brain freezes when I see math problems,273,57,667,23,negative,male,my brain freezes when i see math problems,"['my', 'brain', 'freezes', 'when', 'i', 'see', 'math', 'problems']","['my', 'brain', 'freez', 'when', 'i', 'see', 'math', 'problem']",my brain freez when i see math problem
2000131,2021/7/22 2:35,en,Completely lost in statistics class,471,16,505,32,negative,male,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000132,2022/4/19 4:52,en,Going over my statistics assignment,167,80,5,46,neutral,female,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
2000133,2022/7/14 9:50,en,Learning about derivatives and integrals,289,49,219,19,neutral,other,learning about derivatives and integrals,"['learning', 'about', 'derivatives', 'and', 'integrals']","['learn', 'about', 'deriv', 'and', 'integr']",learn about deriv and integr
2000134,2022/3/3 3:24,en,Studying math for tomorrow's class,493,59,0,48,neutral,male,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
2000135,2022/1/30 13:14,en,Practicing some math exercises,315,61,562,10,neutral,female,practicing some math exercises,"['practicing', 'some', 'math', 'exercises']","['practic', 'some', 'math', 'exercis']",practic some math exercis
2000136,2023/3/14 3:02,en,Statistics can actually be fun,432,47,382,35,positive,female,statistics can actually be fun,"['statistics', 'can', 'actually', 'be', 'fun']","['statist', 'can', 'actual', 'be', 'fun']",statist can actual be fun
2000137,2022/1/8 21:53,en,Why is trigonometry so hard?,367,2,340,37,negative,other,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000138,2024/9/17 8:52,en,Finally understood calculus and feeling great!,173,85,782,44,positive,other,finally understood calculus and feeling great!,"['finally', 'understood', 'calculus', 'and', 'feeling', 'great']","['final', 'understood', 'calculu', 'and', 'feel', 'great']",final understood calculu and feel great
2000139,2022/4/6 6:44,en,Why is trigonometry so hard?,433,4,823,23,negative,female,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000140,2023/1/3 15:06,en,Math anxiety is ruining my grades,293,49,158,17,negative,male,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000141,2024/11/5 12:09,en,Math puzzles are the best brain exercise,230,67,543,48,positive,other,math puzzles are the best brain exercise,"['math', 'puzzles', 'are', 'the', 'best', 'brain', 'exercise']","['math', 'puzzl', 'are', 'the', 'best', 'brain', 'exercis']",math puzzl are the best brain exercis
2000142,2022/12/11 11:09,en,Studying math for tomorrow's class,425,22,922,24,neutral,other,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
2000143,2024/10/24 4:28,en,I hate calculus so much,500,91,102,22,negative,female,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
2000144,2022/5/10 17:49,en,Had a great study session with friends for math,244,90,821,23,positive,female,had a great study session with friends for math,"['had', 'a', 'great', 'study', 'session', 'with', 'friends', 'for', 'math']","['had', 'a', 'great', 'studi', 'session', 'with', 'friend', 'for', 'math']",had a great studi session with friend for math
2000145,2021/3/24 13:54,en,I can't handle these equations anymore,397,7,620,35,negative,male,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2000146,2022/8/16 7:56,en,Reviewing geometry notes,283,38,18,36,neutral,male,reviewing geometry notes,"['reviewing', 'geometry', 'notes']","['review', 'geometri', 'note']",review geometri note
2000147,2024/10/25 0:20,en,Working on some algebra problems,281,57,385,9,neutral,female,working on some algebra problems,"['working', 'on', 'some', 'algebra', 'problems']","['work', 'on', 'some', 'algebra', 'problem']",work on some algebra problem
2000148,2023/1/28 16:38,en,Math anxiety is ruining my grades,9,79,619,40,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000149,2022/9/15 22:28,en,Completely lost in statistics class,198,19,890,24,negative,female,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000150,2021/1/7 19:45,en,Working on some algebra problems,223,15,481,29,neutral,other,working on some algebra problems,"['working', 'on', 'some', 'algebra', 'problems']","['work', 'on', 'some', 'algebra', 'problem']",work on some algebra problem
2000151,2021/7/28 7:09,en,Math anxiety is ruining my grades,495,64,132,17,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000152,2023/4/2 15:55,en,Feeling stressed before my algebra exam,462,81,891,32,negative,female,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
2000153,2021/6/18 11:39,en,Enjoying solving complex equations,257,36,359,33,positive,female,enjoying solving complex equations,"['enjoying', 'solving', 'complex', 'equations']","['enjoy', 'solv', 'complex', 'equat']",enjoy solv complex equat
2000154,2024/12/25 2:31,en,Why is trigonometry so hard?,126,7,420,26,negative,other,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
2000155,2024/10/7 14:51,en,"Failed my math test again, so frustrated",233,23,791,8,negative,other,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000156,2022/1/6 3:42,en,Solved 5 problems in my math workbook,324,89,568,49,neutral,male,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
2000157,2021/5/2 14:24,en,Completely lost in statistics class,34,52,404,11,negative,female,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
2000158,2022/10/27 19:26,en,"Failed my math test again, so frustrated",344,100,323,15,negative,male,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
2000159,2024/1/10 6:09,en,Panic sets in every time I open my math textbook,299,83,923,32,negative,female,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000160,2022/5/22 2:10,en,Scored 100% on my algebra test!,328,11,241,17,positive,female,scored 100 on my algebra test!,"['scored', '100', 'on', 'my', 'algebra', 'test']","['score', '100', 'on', 'my', 'algebra', 'test']",score 100 on my algebra test
2000161,2023/5/5 4:30,en,Panic sets in every time I open my math textbook,160,47,226,20,negative,male,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
2000162,2024/7/13 17:40,en,Working on some algebra problems,80,19,941,41,neutral,other,working on some algebra problems,"['working', 'on', 'some', 'algebra', 'problems']","['work', 'on', 'some', 'algebra', 'problem']",work on some algebra problem
2000163,2022/8/21 16:19,en,Feeling confident for my math exam,96,96,854,45,positive,female,feeling confident for my math exam,"['feeling', 'confident', 'for', 'my', 'math', 'exam']","['feel', 'confid', 'for', 'my', 'math', 'exam']",feel confid for my math exam
2000164,2023/10/28 23:21,en,Math anxiety is ruining my grades,407,49,373,42,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
2000165,2024/5/19 22:29,en,Learning about derivatives and integrals,243,84,743,13,neutral,male,learning about derivatives and integrals,"['learning', 'about', 'derivatives', 'and', 'integrals']","['learn', 'about', 'deriv', 'and', 'integr']",learn about deriv and integr
2000166,2024/4/18 22:11,en,This math homework is giving me a headache,95,82,249,6,negative,other,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
2000167,2021/1/16 10:41,en,Had a great study session with friends for math,330,25,100,12,positive,other,had a great study session with friends for math,"['had', 'a', 'great', 'study', 'session', 'with', 'friends', 'for', 'math']","['had', 'a', 'great', 'studi', 'session', 'with', 'friend', 'for', 'math']",had a great studi session with friend for math
