id,created_at,month,text,sentiment,sent_label,is_negative,topic_id,topic_weight
2000261,2021-10-01 12:45:00,2021-10-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.8222007
2000262,2021-04-21 09:55:00,2021-04-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2000263,2021-04-04 09:04:00,2021-04-01,Math club meets today,neutral,neutral,0,0,0.77777743
2000264,2021-01-09 06:13:00,2021-01-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183954
2000265,2023-01-16 20:22:00,2023-01-01,Math anxiety is ruining my grades,negative,negative,1,2,0.77777743
2000266,2021-12-09 07:44:00,2021-12-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000267,2023-07-13 17:03:00,2023-07-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2000268,2021-10-10 17:08:00,2021-10-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.8222011
2000269,2022-11-23 06:58:00,2022-11-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2000270,2023-05-16 16:53:00,2023-05-01,Working on some algebra problems,neutral,neutral,0,4,0.7777575
2000271,2024-07-28 12:34:00,2024-07-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2000272,2021-08-28 14:44:00,2021-08-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2000273,2023-10-03 00:06:00,2023-10-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2000274,2023-10-06 17:23:00,2023-10-01,Completely lost in statistics class,negative,negative,1,1,0.8222072
2000275,2023-07-25 21:00:00,2023-07-01,Proud of my progress in math class,positive,positive,0,1,0.7777707
2000276,2023-01-12 16:31:00,2023-01-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222126
2000277,2024-12-21 23:44:00,2024-12-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2000278,2024-01-07 00:45:00,2024-01-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2000279,2024-06-13 19:33:00,2024-06-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000280,2022-02-15 20:47:00,2022-02-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2000281,2021-04-14 12:08:00,2021-04-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000282,2024-10-16 14:53:00,2024-10-01,Feeling confident for my math exam,positive,positive,0,2,0.703698
2000283,2021-08-18 08:43:00,2021-08-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775353
2000284,2022-04-21 18:30:00,2022-04-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2000285,2021-12-31 23:01:00,2021-12-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2000286,2021-06-13 20:58:00,2021-06-01,Math is challenging but I love it,positive,positive,0,0,0.7037022
2000287,2022-06-26 11:17:00,2022-06-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775615
2000288,2024-01-10 09:00:00,2024-01-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220066
2000289,2021-06-10 23:21:00,2021-06-01,Had a great study session with friends for math,positive,positive,0,8,0.82221425
2000290,2024-09-03 03:17:00,2024-09-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2000291,2021-04-23 02:51:00,2021-04-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000292,2023-02-21 00:05:00,2023-02-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2000293,2023-03-15 10:51:00,2023-03-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222119
2000294,2021-11-25 18:23:00,2021-11-01,Math is challenging but I love it,positive,positive,0,0,0.70370215
2000295,2021-09-01 21:59:00,2021-09-01,Statistics can actually be fun,positive,positive,0,8,0.77766985
2000296,2023-05-23 19:52:00,2023-05-01,Math is challenging but I love it,positive,positive,0,0,0.70370215
2000297,2021-10-31 04:09:00,2021-10-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2000298,2022-08-05 18:00:00,2022-08-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183924
2000299,2022-04-26 16:08:00,2022-04-01,My brain freezes when I see math problems,negative,negative,1,7,0.77775383
2000300,2023-10-27 18:17:00,2023-10-01,Completely lost in statistics class,negative,negative,1,1,0.822207
2000301,2024-05-02 16:46:00,2024-05-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2000302,2024-06-28 15:40:00,2024-06-01,Reviewing geometry notes,neutral,neutral,0,8,0.77777714
2000303,2023-03-06 06:15:00,2023-03-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000304,2021-02-04 18:04:00,2021-02-01,Practicing some math exercises,neutral,neutral,0,5,0.7036994
2000305,2023-09-23 10:39:00,2023-09-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000306,2022-10-15 02:32:00,2022-10-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222204
2000307,2024-07-05 23:22:00,2024-07-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2000308,2024-12-03 10:24:00,2024-12-01,Learning math makes me feel accomplished,positive,positive,0,2,0.82221985
2000309,2024-08-15 06:44:00,2024-08-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000310,2023-04-30 15:46:00,2023-04-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000311,2023-06-11 14:54:00,2023-06-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2000312,2022-11-25 06:56:00,2022-11-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000313,2022-08-03 02:31:00,2022-08-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2000314,2024-05-08 20:32:00,2024-05-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000315,2022-11-02 05:07:00,2022-11-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036792
2000316,2022-01-18 02:13:00,2022-01-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2000317,2024-08-28 21:18:00,2024-08-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000318,2021-05-23 04:04:00,2021-05-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.82221323
2000319,2022-10-13 22:28:00,2022-10-01,Enjoying solving complex equations,positive,positive,0,1,0.82214
2000320,2023-04-06 01:53:00,2023-04-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2000321,2021-01-24 07:30:00,2021-01-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000322,2022-12-16 19:24:00,2022-12-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000323,2021-02-14 09:06:00,2021-02-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.822201
2000324,2023-07-13 18:34:00,2023-07-01,Math anxiety is ruining my grades,negative,negative,1,2,0.77777743
2000325,2023-08-31 22:46:00,2023-08-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
2000326,2021-06-03 06:46:00,2021-06-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2000327,2022-03-23 20:06:00,2022-03-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000328,2023-07-13 18:13:00,2023-07-01,Finally understood calculus and feeling great!,positive,positive,0,3,0.85183954
2000329,2022-01-07 09:05:00,2022-01-01,Proud of my progress in math class,positive,positive,0,1,0.7777702
2000330,2022-01-08 02:16:00,2022-01-01,Math is challenging but I love it,positive,positive,0,0,0.70370215
2000331,2022-02-16 23:45:00,2022-02-01,Scored 100% on my algebra test!,positive,positive,0,2,0.70367134
2000332,2021-11-28 09:59:00,2021-11-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222134
2000333,2021-08-18 11:10:00,2021-08-01,My brain freezes when I see math problems,negative,negative,1,7,0.777754
2000334,2023-08-10 01:11:00,2023-08-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2000335,2022-03-10 16:43:00,2022-03-01,Going over my statistics assignment,neutral,neutral,0,5,0.7036934
2000336,2024-06-08 03:27:00,2024-06-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777579
2000337,2024-07-31 11:33:00,2024-07-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2000338,2024-12-11 22:12:00,2024-12-01,Practicing some math exercises,neutral,neutral,0,5,0.70369875
2000339,2023-05-13 13:13:00,2023-05-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2000340,2023-01-09 19:24:00,2023-01-01,My brain freezes when I see math problems,negative,negative,1,7,0.7777575
2000341,2024-02-05 21:02:00,2024-02-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2000342,2023-11-28 10:46:00,2023-11-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000343,2022-07-26 05:50:00,2022-07-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2000344,2024-01-13 14:17:00,2024-01-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2000345,2021-08-30 16:42:00,2021-08-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000346,2023-03-02 22:59:00,2023-03-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2000347,2022-04-18 02:29:00,2022-04-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2000348,2023-08-14 07:20:00,2023-08-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000349,2021-10-19 08:57:00,2021-10-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2000350,2024-12-10 00:06:00,2024-12-01,Practicing some math exercises,neutral,neutral,0,5,0.70369947
2000351,2023-04-25 21:34:00,2023-04-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000352,2023-12-29 06:10:00,2023-12-01,Enjoying solving complex equations,positive,positive,0,1,0.82214123
2000353,2022-11-14 22:03:00,2022-11-01,I can't handle these equations anymore,negative,negative,1,4,0.8222215
2000354,2021-07-28 06:56:00,2021-07-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220113
2000355,2021-04-05 10:00:00,2021-04-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2000356,2023-08-09 08:16:00,2023-08-01,Completely lost in statistics class,negative,negative,1,1,0.82220703
2000357,2024-12-02 08:14:00,2024-12-01,Completely lost in statistics class,negative,negative,1,1,0.8222073
2000358,2023-03-30 20:24:00,2023-03-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2000359,2021-09-13 03:45:00,2021-09-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222124
2000360,2021-12-23 12:49:00,2021-12-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2000361,2023-09-11 12:20:00,2023-09-01,Feeling confident for my math exam,positive,positive,0,2,0.7036979
2000362,2023-06-30 20:01:00,2023-06-01,Attending a calculus lecture this afternoon,neutral,neutral,0,3,0.85185164
2000363,2022-12-02 10:31:00,2022-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2000364,2023-10-03 06:13:00,2023-10-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2000365,2021-12-20 23:52:00,2021-12-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.7777588
2000366,2021-05-10 22:33:00,2021-05-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000367,2024-11-06 16:40:00,2024-11-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2000368,2023-11-25 14:30:00,2023-11-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000369,2024-09-03 11:41:00,2024-09-01,Learning math makes me feel accomplished,positive,positive,0,2,0.8222199
2000370,2022-01-22 21:48:00,2022-01-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000371,2022-06-18 04:37:00,2022-06-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000372,2022-09-17 17:51:00,2022-09-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2000373,2021-02-15 11:15:00,2021-02-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.82220155
2000374,2021-07-11 22:01:00,2021-07-01,Statistics can actually be fun,positive,positive,0,8,0.7776897
2000375,2023-12-02 22:38:00,2023-12-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2000376,2023-05-09 13:46:00,2023-05-01,I can't handle these equations anymore,negative,negative,1,4,0.8222216
2000377,2021-07-16 19:07:00,2021-07-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2000378,2022-01-19 07:17:00,2022-01-01,Proud of my progress in math class,positive,positive,0,1,0.77776974
2000379,2022-01-17 06:35:00,2022-01-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000380,2024-05-10 02:58:00,2024-05-01,Practicing some math exercises,neutral,neutral,0,5,0.7036986
2000381,2023-04-07 06:46:00,2023-04-01,Proud of my progress in math class,positive,positive,0,1,0.7777706
2000382,2022-05-28 04:11:00,2022-05-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2000383,2021-01-16 01:26:00,2021-01-01,Completely lost in statistics class,negative,negative,1,1,0.82220715
2000384,2024-12-27 10:17:00,2024-12-01,Scored 100% on my algebra test!,positive,positive,0,2,0.7036782
2000385,2024-05-19 21:00:00,2024-05-01,Math anxiety is ruining my grades,negative,negative,1,2,0.77777743
2000386,2021-12-28 02:01:00,2021-12-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000387,2022-12-20 09:13:00,2022-12-01,Math anxiety is ruining my grades,negative,negative,1,2,0.7777774
2000388,2024-02-14 10:42:00,2024-02-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2000389,2021-01-10 13:34:00,2021-01-01,Math anxiety is ruining my grades,negative,negative,1,2,0.77777743
2000390,2022-12-14 08:06:00,2022-12-01,Proud of my progress in math class,positive,positive,0,1,0.7777707
2000391,2022-01-21 12:40:00,2022-01-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000392,2021-12-02 09:40:00,2021-12-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2000393,2023-12-01 14:52:00,2023-12-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000394,2021-04-22 09:40:00,2021-04-01,Math puzzles are the best brain exercise,positive,positive,0,7,0.822201
2000395,2021-03-14 06:18:00,2021-03-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2000396,2021-03-03 15:52:00,2021-03-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000397,2024-12-05 16:14:00,2024-12-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000398,2021-12-01 21:14:00,2021-12-01,Had a great study session with friends for math,positive,positive,0,8,0.8222154
2000399,2024-10-12 15:48:00,2024-10-01,Math club meets today,neutral,neutral,0,0,0.77777743
2000400,2024-05-11 05:20:00,2024-05-01,Solved 5 problems in my math workbook,neutral,neutral,0,6,0.77775824
2000401,2022-01-09 08:24:00,2022-01-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000402,2023-01-12 03:57:00,2023-01-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000403,2021-05-29 18:48:00,2021-05-01,Proud of my progress in math class,positive,positive,0,1,0.77777064
2000404,2023-08-01 17:04:00,2023-08-01,Had a great study session with friends for math,positive,positive,0,8,0.8222155
2000405,2023-12-05 11:26:00,2023-12-01,Statistics can actually be fun,positive,positive,0,8,0.7776883
2000406,2022-12-08 20:21:00,2022-12-01,Why is trigonometry so hard?,negative,negative,1,0,0.7777777
2000407,2024-06-03 05:08:00,2024-06-01,Panic sets in every time I open my math textbook,negative,negative,1,6,0.87301576
2000408,2021-04-17 16:23:00,2021-04-01,"Failed my math test again, so frustrated",negative,negative,1,7,0.7037036
2000409,2021-10-12 10:36:00,2021-10-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000410,2023-07-17 15:38:00,2023-07-01,I hate calculus so much,negative,negative,1,3,0.70370346
2000411,2021-08-29 04:54:00,2021-08-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000412,2024-04-24 22:32:00,2024-04-01,Statistics can actually be fun,positive,positive,0,8,0.77767813
2000413,2023-05-08 03:40:00,2023-05-01,Studying math for tomorrow's class,neutral,neutral,0,8,0.77776796
2000414,2023-10-20 14:29:00,2023-10-01,Enjoying solving complex equations,positive,positive,0,1,0.8221414
2000415,2023-07-02 19:30:00,2023-07-01,Learning about derivatives and integrals,neutral,neutral,0,2,0.7777773
2000416,2022-11-26 20:06:00,2022-11-01,This math homework is giving me a headache,negative,negative,1,3,0.77777743
2000417,2022-10-30 20:30:00,2022-10-01,Feeling stressed before my algebra exam,negative,negative,1,2,0.8222145
2000418,2024-03-10 13:04:00,2024-03-01,Reviewing geometry notes,neutral,neutral,0,8,0.7777771
